Timestamp,Activity,Details
Fri May 31 17:24:35.803 2019,MouseMove,
Fri May 31 17:24:35.812 2019,MouseMove,
Fri May 31 17:24:35.818 2019,MouseMove,
Fri May 31 17:24:35.829 2019,MouseMove,
Fri May 31 17:24:35.833 2019,MouseMove,
Fri May 31 17:24:35.843 2019,MouseMove,
Fri May 31 17:24:35.852 2019,MouseMove,
Fri May 31 17:24:35.859 2019,MouseMove,
Fri May 31 17:24:35.868 2019,MouseMove,
Fri May 31 17:24:35.872 2019,MouseMove,
Fri May 31 17:24:35.882 2019,MouseMove,
Fri May 31 17:24:35.898 2019,MouseMove,
Fri May 31 17:24:35.908 2019,MouseMove,
Fri May 31 17:24:35.918 2019,MouseMove,
Fri May 31 17:24:35.938 2019,MouseMove,
Fri May 31 17:24:35.942 2019,MouseMove,
Fri May 31 17:24:35.952 2019,MouseMove,
Fri May 31 17:24:35.958 2019,MouseMove,
Fri May 31 17:24:35.968 2019,MouseMove,
Fri May 31 17:24:35.982 2019,MouseMove,
Fri May 31 17:24:35.992 2019,MouseMove,
Fri May 31 17:24:35.998 2019,MouseMove,
Fri May 31 17:24:36.008 2019,MouseMove,
Fri May 31 17:24:36.019 2019,MouseMove,
Fri May 31 17:24:36.022 2019,MouseMove,
Fri May 31 17:24:36.033 2019,MouseMove,
Fri May 31 17:24:36.038 2019,MouseMove,
Fri May 31 17:24:36.048 2019,MouseMove,
Fri May 31 17:24:36.054 2019,MouseMove,
Fri May 31 17:24:36.064 2019,MouseMove,
Fri May 31 17:24:36.088 2019,MouseMove,
Fri May 31 17:24:36.108 2019,MouseMove,
Fri May 31 17:24:36.144 2019,MouseMove,
Fri May 31 17:24:36.296 2019,MouseMove,
Fri May 31 17:24:36.306 2019,MouseMove,
Fri May 31 17:24:36.311 2019,MouseMove,
Fri May 31 17:24:36.320 2019,MouseMove,
Fri May 31 17:24:36.326 2019,MouseMove,
Fri May 31 17:24:36.346 2019,MouseMove,
Fri May 31 17:24:36.350 2019,MouseMove,
Fri May 31 17:24:36.361 2019,MouseMove,
Fri May 31 17:24:36.367 2019,MouseMove,
Fri May 31 17:24:36.376 2019,MouseMove,
Fri May 31 17:24:36.380 2019,MouseMove,
Fri May 31 17:24:36.392 2019,MouseMove,
Fri May 31 17:24:36.403 2019,MouseMove,
Fri May 31 17:24:36.407 2019,MouseMove,
Fri May 31 17:24:36.417 2019,MouseMove,
Fri May 31 17:24:36.436 2019,MouseMove,
Fri May 31 17:24:36.446 2019,MouseMove,
Fri May 31 17:24:36.452 2019,MouseMove,
Fri May 31 17:24:36.462 2019,MouseMove,
Fri May 31 17:24:36.466 2019,MouseMove,
Fri May 31 17:24:36.476 2019,MouseMove,
Fri May 31 17:24:36.482 2019,MouseMove,
Fri May 31 17:24:36.493 2019,MouseMove,
Fri May 31 17:24:36.503 2019,MouseMove,
Fri May 31 17:24:36.654 2019,MouseMove,
Fri May 31 17:24:38.182 2019,MouseMove,
Fri May 31 17:24:38.193 2019,MouseMove,
Fri May 31 17:24:38.196 2019,MouseMove,
Fri May 31 17:24:38.206 2019,MouseMove,
Fri May 31 17:24:38.216 2019,MouseMove,
Fri May 31 17:24:38.222 2019,MouseMove,
Fri May 31 17:24:38.233 2019,MouseMove,
Fri May 31 17:24:38.238 2019,MouseMove,
Fri May 31 17:24:38.248 2019,MouseMove,
Fri May 31 17:24:38.258 2019,MouseMove,
Fri May 31 17:24:38.262 2019,MouseMove,
Fri May 31 17:24:38.272 2019,MouseMove,
Fri May 31 17:24:38.279 2019,MouseMove,
Fri May 31 17:24:38.288 2019,MouseMove,
Fri May 31 17:24:38.299 2019,MouseMove,
Fri May 31 17:24:38.302 2019,MouseMove,
Fri May 31 17:24:38.312 2019,MouseMove,
Fri May 31 17:24:38.319 2019,MouseMove,
Fri May 31 17:24:38.329 2019,MouseMove,
Fri May 31 17:24:38.332 2019,MouseMove,
Fri May 31 17:24:38.343 2019,MouseMove,
Fri May 31 17:24:38.354 2019,MouseMove,
Fri May 31 17:24:38.358 2019,MouseMove,
Fri May 31 17:24:38.369 2019,MouseMove,
Fri May 31 17:24:38.374 2019,MouseMove,
Fri May 31 17:24:38.385 2019,MouseMove,
Fri May 31 17:24:38.398 2019,MouseMove,
Fri May 31 17:24:38.408 2019,MouseMove,
Fri May 31 17:24:38.550 2019,MouseMove,
Fri May 31 17:24:38.560 2019,MouseMove,
Fri May 31 17:24:38.746 2019,MouseClick,Left
Fri May 31 17:24:40.484 2019,MouseMove,
Fri May 31 17:24:40.494 2019,MouseMove,
Fri May 31 17:24:40.498 2019,MouseMove,
Fri May 31 17:24:40.508 2019,MouseMove,
Fri May 31 17:24:40.524 2019,MouseMove,
Fri May 31 17:24:40.675 2019,MouseMove,
Fri May 31 17:24:40.976 2019,MouseMove,
Fri May 31 17:24:40.996 2019,MouseMove,
Fri May 31 17:24:44.406 2019,MouseMove,
Fri May 31 17:24:44.410 2019,MouseMove,
Fri May 31 17:24:44.420 2019,MouseMove,
Fri May 31 17:24:44.426 2019,MouseMove,
Fri May 31 17:24:44.436 2019,MouseMove,
Fri May 31 17:24:44.446 2019,MouseMove,
Fri May 31 17:24:44.450 2019,MouseMove,
Fri May 31 17:24:44.461 2019,MouseMove,
Fri May 31 17:24:44.466 2019,MouseMove,
Fri May 31 17:24:44.476 2019,MouseMove,
Fri May 31 17:24:44.588 2019,MouseMove,
Fri May 31 17:24:44.593 2019,MouseMove,
Fri May 31 17:24:44.602 2019,MouseMove,
Fri May 31 17:24:44.609 2019,MouseMove,
Fri May 31 17:24:44.619 2019,MouseMove,
Fri May 31 17:24:44.629 2019,MouseMove,
Fri May 31 17:24:44.632 2019,MouseMove,
Fri May 31 17:24:44.642 2019,MouseMove,
Fri May 31 17:24:44.648 2019,MouseMove,
Fri May 31 17:24:44.658 2019,MouseMove,
Fri May 31 17:24:44.669 2019,MouseMove,
Fri May 31 17:24:44.673 2019,MouseMove,
Fri May 31 17:24:44.682 2019,MouseMove,
Fri May 31 17:24:44.689 2019,MouseMove,
Fri May 31 17:24:44.698 2019,MouseMove,
Fri May 31 17:24:44.706 2019,MouseMove,
Fri May 31 17:24:44.714 2019,MouseMove,
Fri May 31 17:24:44.720 2019,MouseMove,
Fri May 31 17:24:44.730 2019,MouseMove,
Fri May 31 17:24:44.741 2019,MouseMove,
Fri May 31 17:24:44.745 2019,MouseMove,
Fri May 31 17:24:44.754 2019,MouseMove,
Fri May 31 17:24:44.761 2019,MouseMove,
Fri May 31 17:24:44.926 2019,MouseMove,
Fri May 31 17:24:44.936 2019,MouseMove,
Fri May 31 17:24:44.942 2019,MouseMove,
Fri May 31 17:24:44.952 2019,MouseMove,
Fri May 31 17:24:44.956 2019,MouseMove,
Fri May 31 17:24:44.966 2019,MouseMove,
Fri May 31 17:24:44.980 2019,MouseMove,
Fri May 31 17:24:44.991 2019,MouseMove,
Fri May 31 17:24:44.996 2019,MouseMove,
Fri May 31 17:24:45.006 2019,MouseMove,
Fri May 31 17:24:45.010 2019,MouseMove,
Fri May 31 17:24:45.020 2019,MouseMove,
Fri May 31 17:24:45.030 2019,MouseMove,
Fri May 31 17:24:45.037 2019,MouseMove,
Fri May 31 17:24:45.046 2019,MouseMove,
Fri May 31 17:24:45.052 2019,MouseMove,
Fri May 31 17:24:45.062 2019,MouseMove,
Fri May 31 17:24:45.073 2019,MouseMove,
Fri May 31 17:24:45.077 2019,MouseMove,
Fri May 31 17:24:45.087 2019,MouseMove,
Fri May 31 17:24:45.093 2019,MouseMove,
Fri May 31 17:24:45.103 2019,MouseMove,
Fri May 31 17:24:45.106 2019,MouseMove,
Fri May 31 17:24:45.116 2019,MouseMove,
Fri May 31 17:24:45.126 2019,MouseMove,
Fri May 31 17:24:45.132 2019,MouseMove,
Fri May 31 17:24:45.142 2019,MouseMove,
Fri May 31 17:24:45.146 2019,MouseMove,
Fri May 31 17:24:45.158 2019,MouseMove,
Fri May 31 17:24:45.162 2019,MouseMove,
Fri May 31 17:24:45.172 2019,MouseMove,
Fri May 31 17:24:45.182 2019,MouseMove,
Fri May 31 17:24:45.188 2019,MouseMove,
Fri May 31 17:24:45.198 2019,MouseMove,
Fri May 31 17:24:45.203 2019,MouseMove,
Fri May 31 17:24:45.214 2019,MouseMove,
Fri May 31 17:24:45.219 2019,MouseMove,
Fri May 31 17:24:45.596 2019,MouseMove,
Fri May 31 17:24:45.610 2019,MouseMove,
Fri May 31 17:24:45.727 2019,MouseMove,
Fri May 31 17:24:45.742 2019,MouseMove,
Fri May 31 17:24:45.752 2019,MouseMove,
Fri May 31 17:24:45.758 2019,MouseMove,
Fri May 31 17:24:45.768 2019,MouseMove,
Fri May 31 17:24:45.773 2019,MouseMove,
Fri May 31 17:24:45.782 2019,MouseMove,
Fri May 31 17:24:45.845 2019,MouseMove,
Fri May 31 17:24:46.100 2019,MouseMove,
Fri May 31 17:24:46.110 2019,MouseMove,
Fri May 31 17:24:46.116 2019,MouseMove,
Fri May 31 17:24:46.127 2019,MouseMove,
Fri May 31 17:24:46.130 2019,MouseMove,
Fri May 31 17:24:46.140 2019,MouseMove,
Fri May 31 17:24:46.150 2019,MouseMove,
Fri May 31 17:24:46.156 2019,MouseMove,
Fri May 31 17:24:46.166 2019,MouseMove,
Fri May 31 17:24:46.171 2019,MouseMove,
Fri May 31 17:24:46.180 2019,MouseMove,
Fri May 31 17:24:46.193 2019,MouseMove,
Fri May 31 17:24:46.196 2019,MouseMove,
Fri May 31 17:24:46.207 2019,MouseMove,
Fri May 31 17:24:46.213 2019,MouseMove,
Fri May 31 17:24:46.222 2019,MouseMove,
Fri May 31 17:24:46.232 2019,MouseMove,
Fri May 31 17:24:46.236 2019,MouseMove,
Fri May 31 17:24:46.246 2019,MouseMove,
Fri May 31 17:24:46.252 2019,MouseMove,
Fri May 31 17:24:46.262 2019,MouseMove,
Fri May 31 17:24:46.266 2019,MouseMove,
Fri May 31 17:24:46.276 2019,MouseMove,
Fri May 31 17:24:46.286 2019,MouseMove,
Fri May 31 17:24:46.293 2019,MouseMove,
Fri May 31 17:24:46.302 2019,MouseMove,
Fri May 31 17:24:46.308 2019,MouseMove,
Fri May 31 17:24:46.318 2019,MouseMove,
Fri May 31 17:24:46.322 2019,MouseMove,
Fri May 31 17:24:46.332 2019,MouseMove,
Fri May 31 17:24:46.342 2019,MouseMove,
Fri May 31 17:24:46.352 2019,MouseMove,
Fri May 31 17:24:46.358 2019,MouseMove,
Fri May 31 17:24:46.372 2019,MouseMove,
Fri May 31 17:24:46.382 2019,MouseMove,
Fri May 31 17:24:46.388 2019,MouseMove,
Fri May 31 17:24:46.398 2019,MouseMove,
Fri May 31 17:24:46.402 2019,MouseMove,
Fri May 31 17:24:46.412 2019,MouseMove,
Fri May 31 17:24:46.424 2019,MouseMove,
Fri May 31 17:24:46.428 2019,MouseMove,
Fri May 31 17:24:46.439 2019,MouseMove,
Fri May 31 17:24:46.444 2019,MouseMove,
Fri May 31 17:24:46.454 2019,MouseMove,
Fri May 31 17:24:46.458 2019,MouseMove,
Fri May 31 17:24:46.478 2019,MouseMove,
Fri May 31 17:24:46.498 2019,MouseMove,
Fri May 31 17:24:46.508 2019,MouseMove,
Fri May 31 17:24:46.514 2019,MouseMove,
Fri May 31 17:24:46.529 2019,MouseMove,
Fri May 31 17:24:46.538 2019,MouseMove,
Fri May 31 17:24:46.554 2019,MouseMove,
Fri May 31 17:24:46.574 2019,MouseMove,
Fri May 31 17:24:46.580 2019,MouseMove,
Fri May 31 17:24:46.640 2019,MouseMove,
Fri May 31 17:24:46.686 2019,MouseMove,
Fri May 31 17:24:46.706 2019,MouseMove,
Fri May 31 17:24:46.710 2019,MouseMove,
Fri May 31 17:24:46.720 2019,MouseMove,
Fri May 31 17:24:46.736 2019,MouseMove,
Fri May 31 17:24:46.747 2019,MouseMove,
Fri May 31 17:24:46.750 2019,MouseMove,
Fri May 31 17:24:46.760 2019,MouseMove,
Fri May 31 17:24:46.782 2019,MouseMove,
Fri May 31 17:24:46.989 2019,MouseClick,Left
Fri May 31 17:24:47.224 2019,MouseMove,
Fri May 31 17:24:47.270 2019,MouseMove,
Fri May 31 17:24:47.291 2019,MouseMove,
Fri May 31 17:24:47.306 2019,MouseMove,
Fri May 31 17:24:47.331 2019,MouseMove,
Fri May 31 17:24:47.402 2019,MouseMove,
Fri May 31 17:24:47.412 2019,MouseMove,
Fri May 31 17:24:47.416 2019,MouseMove,
Fri May 31 17:24:47.432 2019,MouseMove,
Fri May 31 17:24:47.442 2019,MouseMove,
Fri May 31 17:24:47.446 2019,MouseMove,
Fri May 31 17:24:47.456 2019,MouseMove,
Fri May 31 17:24:47.724 2019,MouseMove,
Fri May 31 17:24:47.750 2019,MouseMove,
Fri May 31 17:24:47.962 2019,MouseMove,
Fri May 31 17:24:47.972 2019,MouseMove,
Fri May 31 17:24:47.976 2019,MouseMove,
Fri May 31 17:24:47.986 2019,MouseMove,
Fri May 31 17:24:47.992 2019,MouseMove,
Fri May 31 17:24:48.006 2019,MouseMove,
Fri May 31 17:24:48.016 2019,MouseMove,
Fri May 31 17:24:48.022 2019,MouseMove,
Fri May 31 17:24:48.032 2019,MouseMove,
Fri May 31 17:24:48.043 2019,MouseMove,
Fri May 31 17:24:48.048 2019,MouseMove,
Fri May 31 17:24:48.058 2019,MouseMove,
Fri May 31 17:24:48.062 2019,MouseMove,
Fri May 31 17:24:48.072 2019,MouseMove,
Fri May 31 17:24:48.078 2019,MouseMove,
Fri May 31 17:24:48.089 2019,MouseMove,
Fri May 31 17:24:48.098 2019,MouseMove,
Fri May 31 17:24:48.102 2019,MouseMove,
Fri May 31 17:24:48.113 2019,MouseMove,
Fri May 31 17:24:48.118 2019,MouseMove,
Fri May 31 17:24:48.121 2019,KeyPress,
Fri May 31 17:24:48.128 2019,MouseMove,
Fri May 31 17:24:48.139 2019,MouseMove,
Fri May 31 17:24:48.143 2019,MouseMove,
Fri May 31 17:24:48.152 2019,MouseMove,
Fri May 31 17:24:48.157 2019,MouseMove,
Fri May 31 17:24:48.168 2019,MouseMove,
Fri May 31 17:24:48.175 2019,MouseMove,
Fri May 31 17:24:48.184 2019,MouseMove,
Fri May 31 17:24:48.190 2019,MouseMove,
Fri May 31 17:24:48.200 2019,MouseMove,
Fri May 31 17:24:48.211 2019,MouseMove,
Fri May 31 17:24:48.214 2019,MouseMove,
Fri May 31 17:24:48.224 2019,MouseMove,
Fri May 31 17:24:48.230 2019,MouseMove,
Fri May 31 17:24:48.240 2019,MouseMove,
Fri May 31 17:24:48.250 2019,MouseMove,
Fri May 31 17:24:48.255 2019,MouseMove,
Fri May 31 17:24:48.265 2019,MouseMove,
Fri May 31 17:24:48.270 2019,MouseMove,
Fri May 31 17:24:48.281 2019,MouseMove,
Fri May 31 17:24:48.286 2019,MouseMove,
Fri May 31 17:24:48.297 2019,MouseMove,
Fri May 31 17:24:48.307 2019,MouseMove,
Fri May 31 17:24:48.311 2019,MouseMove,
Fri May 31 17:24:48.320 2019,MouseMove,
Fri May 31 17:24:48.392 2019,MouseMove,
Fri May 31 17:24:48.402 2019,MouseMove,
Fri May 31 17:24:48.406 2019,MouseMove,
Fri May 31 17:24:48.417 2019,MouseMove,
Fri May 31 17:24:48.423 2019,MouseMove,
Fri May 31 17:24:48.432 2019,MouseMove,
Fri May 31 17:24:48.442 2019,MouseMove,
Fri May 31 17:24:48.446 2019,MouseMove,
Fri May 31 17:24:48.456 2019,MouseMove,
Fri May 31 17:24:48.463 2019,MouseMove,
Fri May 31 17:24:48.472 2019,MouseMove,
Fri May 31 17:24:48.482 2019,MouseMove,
Fri May 31 17:24:48.486 2019,MouseMove,
Fri May 31 17:24:48.497 2019,MouseMove,
Fri May 31 17:24:48.516 2019,MouseMove,
Fri May 31 17:24:48.576 2019,MouseMove,
Fri May 31 17:24:48.778 2019,MouseClick,Left
Fri May 31 17:24:48.834 2019,MouseMove,
Fri May 31 17:24:48.844 2019,MouseMove,
Fri May 31 17:24:48.854 2019,MouseMove,
Fri May 31 17:24:48.860 2019,MouseMove,
Fri May 31 17:24:48.870 2019,MouseMove,
Fri May 31 17:24:48.875 2019,MouseMove,
Fri May 31 17:24:48.884 2019,MouseMove,
Fri May 31 17:24:48.891 2019,MouseMove,
Fri May 31 17:24:48.901 2019,MouseMove,
Fri May 31 17:24:48.911 2019,MouseMove,
Fri May 31 17:24:48.914 2019,MouseMove,
Fri May 31 17:24:48.925 2019,MouseMove,
Fri May 31 17:24:48.931 2019,MouseMove,
Fri May 31 17:24:48.940 2019,MouseMove,
Fri May 31 17:24:48.944 2019,MouseMove,
Fri May 31 17:24:48.954 2019,MouseMove,
Fri May 31 17:24:48.967 2019,MouseMove,
Fri May 31 17:24:48.971 2019,MouseMove,
Fri May 31 17:24:48.980 2019,MouseMove,
Fri May 31 17:24:48.986 2019,MouseMove,
Fri May 31 17:24:48.996 2019,MouseMove,
Fri May 31 17:24:49.006 2019,MouseMove,
Fri May 31 17:24:49.026 2019,MouseMove,
Fri May 31 17:24:49.030 2019,MouseMove,
Fri May 31 17:24:49.041 2019,MouseMove,
Fri May 31 17:24:49.046 2019,MouseMove,
Fri May 31 17:24:49.056 2019,MouseMove,
Fri May 31 17:24:49.061 2019,MouseMove,
Fri May 31 17:24:49.070 2019,MouseMove,
Fri May 31 17:24:49.082 2019,MouseMove,
Fri May 31 17:24:49.086 2019,MouseMove,
Fri May 31 17:24:49.097 2019,MouseMove,
Fri May 31 17:24:49.102 2019,MouseMove,
Fri May 31 17:24:49.113 2019,MouseMove,
Fri May 31 17:24:49.123 2019,MouseMove,
Fri May 31 17:24:49.126 2019,MouseMove,
Fri May 31 17:24:49.136 2019,MouseMove,
Fri May 31 17:24:49.142 2019,MouseMove,
Fri May 31 17:24:49.152 2019,MouseMove,
Fri May 31 17:24:49.156 2019,MouseMove,
Fri May 31 17:24:49.166 2019,MouseMove,
Fri May 31 17:24:49.177 2019,MouseMove,
Fri May 31 17:24:49.182 2019,MouseMove,
Fri May 31 17:24:49.192 2019,MouseMove,
Fri May 31 17:24:49.414 2019,MouseMove,
Fri May 31 17:24:49.431 2019,MouseMove,
Fri May 31 17:24:49.440 2019,MouseMove,
Fri May 31 17:24:49.454 2019,MouseMove,
Fri May 31 17:24:49.480 2019,MouseMove,
Fri May 31 17:24:49.556 2019,MouseMove,
Fri May 31 17:24:49.567 2019,MouseMove,
Fri May 31 17:24:49.570 2019,MouseMove,
Fri May 31 17:24:49.581 2019,MouseMove,
Fri May 31 17:24:49.586 2019,MouseMove,
Fri May 31 17:24:49.597 2019,MouseMove,
Fri May 31 17:24:49.600 2019,MouseMove,
Fri May 31 17:24:49.610 2019,MouseMove,
Fri May 31 17:24:49.620 2019,MouseMove,
Fri May 31 17:24:49.627 2019,MouseMove,
Fri May 31 17:24:49.636 2019,MouseMove,
Fri May 31 17:24:49.641 2019,MouseMove,
Fri May 31 17:24:49.652 2019,MouseMove,
Fri May 31 17:24:49.662 2019,MouseMove,
Fri May 31 17:24:49.666 2019,MouseMove,
Fri May 31 17:24:49.676 2019,MouseMove,
Fri May 31 17:24:49.681 2019,MouseMove,
Fri May 31 17:24:49.692 2019,MouseMove,
Fri May 31 17:24:49.702 2019,MouseMove,
Fri May 31 17:24:49.904 2019,MouseClick,Left
Fri May 31 17:24:49.964 2019,MouseMove,
Fri May 31 17:24:49.968 2019,MouseMove,
Fri May 31 17:24:50.014 2019,MouseMove,
Fri May 31 17:24:50.041 2019,MouseMove,
Fri May 31 17:24:50.065 2019,MouseMove,
Fri May 31 17:24:50.146 2019,MouseMove,
Fri May 31 17:24:50.408 2019,MouseMove,
Fri May 31 17:24:50.428 2019,MouseMove,
Fri May 31 17:24:50.832 2019,MouseMove,
Fri May 31 17:24:50.902 2019,MouseMove,
Fri May 31 17:24:52.536 2019,KeyPress,
Fri May 31 17:24:52.838 2019,MouseMove,
Fri May 31 17:24:52.854 2019,MouseMove,
Fri May 31 17:24:52.864 2019,MouseMove,
Fri May 31 17:24:52.888 2019,MouseMove,
Fri May 31 17:24:52.954 2019,MouseMove,
Fri May 31 17:24:53.066 2019,MouseMove,
Fri May 31 17:24:55.144 2019,MouseMove,
Fri May 31 17:24:55.149 2019,MouseMove,
Fri May 31 17:24:55.158 2019,MouseMove,
Fri May 31 17:24:55.169 2019,MouseMove,
Fri May 31 17:24:55.174 2019,MouseMove,
Fri May 31 17:24:55.184 2019,MouseMove,
Fri May 31 17:24:55.188 2019,MouseMove,
Fri May 31 17:24:55.367 2019,MouseMove,
Fri May 31 17:24:55.371 2019,MouseMove,
Fri May 31 17:24:55.381 2019,MouseMove,
Fri May 31 17:24:55.387 2019,MouseMove,
Fri May 31 17:24:55.396 2019,MouseMove,
Fri May 31 17:24:55.413 2019,MouseMove,
Fri May 31 17:24:55.419 2019,MouseMove,
Fri May 31 17:24:55.438 2019,MouseMove,
Fri May 31 17:24:55.445 2019,MouseMove,
Fri May 31 17:24:55.454 2019,MouseMove,
Fri May 31 17:24:55.469 2019,MouseMove,
Fri May 31 17:24:55.478 2019,MouseMove,
Fri May 31 17:24:55.494 2019,MouseMove,
Fri May 31 17:24:55.498 2019,MouseMove,
Fri May 31 17:24:55.528 2019,MouseMove,
Fri May 31 17:24:55.542 2019,MouseMove,
Fri May 31 17:24:55.549 2019,MouseMove,
Fri May 31 17:24:55.558 2019,MouseMove,
Fri May 31 17:24:55.562 2019,MouseMove,
Fri May 31 17:24:55.613 2019,MouseMove,
Fri May 31 17:24:55.619 2019,MouseMove,
Fri May 31 17:24:55.629 2019,MouseMove,
Fri May 31 17:24:55.674 2019,MouseMove,
Fri May 31 17:24:55.688 2019,MouseMove,
Fri May 31 17:24:55.694 2019,MouseMove,
Fri May 31 17:24:55.704 2019,MouseMove,
Fri May 31 17:24:55.715 2019,MouseMove,
Fri May 31 17:24:55.718 2019,MouseMove,
Fri May 31 17:24:55.730 2019,MouseMove,
Fri May 31 17:24:55.735 2019,MouseMove,
Fri May 31 17:24:55.746 2019,MouseMove,
Fri May 31 17:24:55.752 2019,MouseMove,
Fri May 31 17:24:55.763 2019,MouseMove,
Fri May 31 17:24:55.767 2019,MouseMove,
Fri May 31 17:24:55.778 2019,MouseMove,
Fri May 31 17:24:55.782 2019,MouseMove,
Fri May 31 17:24:55.792 2019,MouseMove,
Fri May 31 17:24:55.801 2019,MouseMove,
Fri May 31 17:24:55.808 2019,MouseMove,
Fri May 31 17:24:55.818 2019,MouseMove,
Fri May 31 17:24:55.822 2019,MouseMove,
Fri May 31 17:24:55.833 2019,MouseMove,
Fri May 31 17:24:55.839 2019,MouseMove,
Fri May 31 17:24:55.848 2019,MouseMove,
Fri May 31 17:24:55.858 2019,MouseMove,
Fri May 31 17:24:55.863 2019,MouseMove,
Fri May 31 17:24:55.873 2019,MouseMove,
Fri May 31 17:24:55.879 2019,MouseMove,
Fri May 31 17:24:55.889 2019,MouseMove,
Fri May 31 17:24:55.898 2019,MouseMove,
Fri May 31 17:24:55.904 2019,MouseMove,
Fri May 31 17:24:55.914 2019,MouseMove,
Fri May 31 17:24:55.920 2019,MouseMove,
Fri May 31 17:24:55.930 2019,MouseMove,
Fri May 31 17:24:55.934 2019,MouseMove,
Fri May 31 17:24:55.944 2019,MouseMove,
Fri May 31 17:24:55.961 2019,MouseMove,
Fri May 31 17:24:55.970 2019,MouseMove,
Fri May 31 17:24:56.169 2019,MouseMove,
Fri May 31 17:24:56.172 2019,MouseMove,
Fri May 31 17:24:56.182 2019,MouseMove,
Fri May 31 17:24:56.189 2019,MouseMove,
Fri May 31 17:24:56.199 2019,MouseMove,
Fri May 31 17:24:56.208 2019,MouseMove,
Fri May 31 17:24:56.212 2019,MouseMove,
Fri May 31 17:24:56.222 2019,MouseMove,
Fri May 31 17:24:56.228 2019,MouseMove,
Fri May 31 17:24:56.239 2019,MouseMove,
Fri May 31 17:24:56.258 2019,MouseMove,
Fri May 31 17:24:58.055 2019,MouseClick,Left
Fri May 31 17:24:59.072 2019,MouseMove,
Fri May 31 17:24:59.083 2019,MouseMove,
Fri May 31 17:24:59.089 2019,MouseMove,
Fri May 31 17:24:59.099 2019,MouseMove,
Fri May 31 17:24:59.102 2019,MouseMove,
Fri May 31 17:24:59.112 2019,MouseMove,
Fri May 31 17:24:59.124 2019,MouseMove,
Fri May 31 17:24:59.128 2019,MouseMove,
Fri May 31 17:24:59.138 2019,MouseMove,
Fri May 31 17:24:59.144 2019,MouseMove,
Fri May 31 17:24:59.154 2019,MouseMove,
Fri May 31 17:24:59.164 2019,MouseMove,
Fri May 31 17:24:59.168 2019,MouseMove,
Fri May 31 17:24:59.178 2019,MouseMove,
Fri May 31 17:24:59.184 2019,MouseMove,
Fri May 31 17:24:59.194 2019,MouseMove,
Fri May 31 17:24:59.198 2019,MouseMove,
Fri May 31 17:24:59.208 2019,MouseMove,
Fri May 31 17:24:59.219 2019,MouseMove,
Fri May 31 17:24:59.224 2019,MouseMove,
Fri May 31 17:24:59.235 2019,MouseMove,
Fri May 31 17:24:59.241 2019,MouseMove,
Fri May 31 17:24:59.251 2019,MouseMove,
Fri May 31 17:24:59.260 2019,MouseMove,
Fri May 31 17:24:59.267 2019,MouseMove,
Fri May 31 17:24:59.270 2019,MouseMove,
Fri May 31 17:24:59.280 2019,MouseMove,
Fri May 31 17:24:59.290 2019,MouseMove,
Fri May 31 17:24:59.296 2019,MouseMove,
Fri May 31 17:24:59.307 2019,MouseMove,
Fri May 31 17:24:59.311 2019,MouseMove,
Fri May 31 17:24:59.321 2019,MouseMove,
Fri May 31 17:24:59.331 2019,MouseMove,
Fri May 31 17:24:59.337 2019,MouseMove,
Fri May 31 17:24:59.346 2019,MouseMove,
Fri May 31 17:24:59.352 2019,MouseMove,
Fri May 31 17:24:59.362 2019,MouseMove,
Fri May 31 17:24:59.372 2019,MouseMove,
Fri May 31 17:24:59.377 2019,MouseMove,
Fri May 31 17:24:59.386 2019,MouseMove,
Fri May 31 17:24:59.392 2019,MouseMove,
Fri May 31 17:24:59.402 2019,MouseMove,
Fri May 31 17:24:59.407 2019,MouseMove,
Fri May 31 17:24:59.417 2019,MouseMove,
Fri May 31 17:24:59.508 2019,MouseMove,
Fri May 31 17:24:59.512 2019,MouseMove,
Fri May 31 17:24:59.523 2019,MouseMove,
Fri May 31 17:24:59.528 2019,MouseMove,
Fri May 31 17:24:59.539 2019,MouseMove,
Fri May 31 17:24:59.542 2019,MouseMove,
Fri May 31 17:24:59.566 2019,MouseMove,
Fri May 31 17:24:59.572 2019,MouseMove,
Fri May 31 17:24:59.582 2019,MouseMove,
Fri May 31 17:24:59.588 2019,MouseMove,
Fri May 31 17:24:59.623 2019,MouseMove,
Fri May 31 17:25:00.043 2019,MouseClick,Left
Fri May 31 17:25:00.052 2019,MouseMove,
Fri May 31 17:25:01.465 2019,MouseMove,
Fri May 31 17:25:01.474 2019,MouseMove,
